Time Format:
	[Tag, Data*], Tag \in {RANGE, INSTANT, PERIOD, UNK}
		[RANGE, <begin_time, end_time>]
		[INSTANT, <time>]
		[PERIOD, <year>, <month>, <week>, <day>]
			e.g. [PERIOD, 1,4,0,1] is a year, 4 months, and a day
			e.g. [PERIOD, 1,0,2,1] is a year, 2 weeks, and a day
			     [PERIOD, 0,1,3,0] is a month and 3 weeks (this shouldn't happen)
		[UNK, <original_expression>]
	Special Characters:
		x: "unbound time," usually in part of a range to denote positive and
		   negative infinity. These correspond to PAST_REF and FUTURE_REF when seen
		NOW: "now," denoting the time of publication; used in PAST_REF, FUTURE_REF,
			and PRESENT_REF
		concretely:
			[RANGE,x,NOW] => PAST_REF
			[RANGE,NOW,x] => FUTURE_REF
			[INSTANT,NOW] => PRESENT_REF


Timex ID | Sentence ID | Document ID | Document Filename | Document Publication Time | Timex Value | Timex String (tokenized) | Sentence String (raw)
397|781|62|./APW19980213.1380.tml.xml|1998-02-13T15:44:00.000000000|[INSTANT,1998-02-13T15:44:00+00:00]|02 - 13 - 98 1544EST| AP-NY- 02-13-98 1544EST
398|784|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[RANGE,NOW,x]|the future| The  US  military  buildup  in the  Persian  gulf  continues  apace, more
 planes  headed  from the united states and senior officials  say Iraq 's
 president Saddam Hussein can expect  punishing air  strikes  to  continue  well
  into the future if  he does  n't stop building  biological and chemical
 weapons.
399|786|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,2011-05-08T01:00:00+00:00]|less than one hour| In  a  bit  of television diplomacy,  Iraq 's deputy foreign minister  responded 
 from  Baghdad  in  less than one  hour ,  saying Washington would break 
 international law by  attacking  without  UN approval .
400|788|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,1998-02-12T00:00:00+00:00]|Thursday| President Clinton , meantime,  glossed  over stern  warnings  from  Moscow on Thursday  that  US  air  strikes  against  Iraq  could  do  serious  harm  to
 relations with the  Kremlin .
401|790|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,1998-02-13T00:00:00+00:00]|today| And I  hope  that, whatever  happens today , that our relationships with  Russia 
 will  continue to  be  productive  and  constructive  and  strong , because that's
 very important to the future of our peoples.
402|791|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,1998-02-13T00:00:00+00:00]|the day| One contrary view of the issue  presented  itself to the president  as  he
  arrived  in  Philadelphia later in the day .
404|793|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,NOW]|now| The Russian foreign minister,  meanwhile  ,  sought to soften  the harsh words
 of his military counterpart,  saying on Friday  that  Russia now feels  the
  US must hold  off  at least until UN  secretary general Kofi Annan visits Baghdad  in a last-ditch effort at diplomacy.
403|793|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,1998-02-13T00:00:00+00:00]|Friday| The Russian foreign minister,  meanwhile  ,  sought to soften  the harsh words
 of his military counterpart,  saying on Friday  that  Russia now feels  the
  US must hold  off  at least until UN  secretary general Kofi Annan visits Baghdad  in a last-ditch effort at diplomacy.
405|795|63|./CNN19980213.2130.0155.tml.xml|1998-02-13T00:00:00.000000000|[UNK,1998-WXX]|next week| Meanwhile ,  secretary of  state  Madeleine Albright ,  Berger  and  defense 
 secretary William Cohen announced plans to travel  to an unnamed city
 in the  US  heartland  next week ,  to explain  to the American people just why
 military force will be  necessary if  diplomacy  fails .
406|797|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| Aetna Life amp Casualty Co. 's  third-quarter  net income  fell 22% to $182.6 million , or  $1.63  a share, reflecting the  damages  from Hurricane Hugo and lower  results  for some of the company's major divisions.
407|799|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|Last year| Last year  catastrophe  losses  totaled  $5 million ,  when net  was  $235.5 million , or  $2.07  a share.
408|800|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1987-01-01T00:00:00+00:00,1988-01-01T00:00:00+00:00]|year - earlier| The  year-earlier results  have been  restated to reflect  an accounting  change .
409|801|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[UNK,1989-WXX]|nearly two weeks ago| The insurer has  started processing claims  from the  Northern California earthquake nearly two weeks ago .
410|802|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|fourth - quarter| But because these claims are more difficult to evaluate and have been  coming  in more slowly, the company  has no estimate  of the  impact  of the  earthquake  on  fourth-quarter results .
411|803|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| In  New York Stock Exchange  composite trading  Friday ,  Aetna closed  at  $60 , down  50 cents .
413|804|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-07-01T00:00:00+00:00,1988-10-01T00:00:00+00:00]|last year| In the latest quarter ,  Aetna had  a  $23 million loss  on its auto/homeowners line, compared with  earnings  of  $33 million last year .
412|804|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|the latest quarter| In the latest quarter ,  Aetna had  a  $23 million loss  on its auto/homeowners line, compared with  earnings  of  $33 million last year .
414|805|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,3,0,0,0]|nearly three years| Profit for its commercial insurance division  fell 30%  to  $59 million , reflecting higher catastrophe  losses  and the price  war  in the property/casualty market  for nearly  three  years .
416|807|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-08-01T00:00:00+00:00,1989-09-01T00:00:00+00:00]|August| Third-quarter results  included net realized capital  gains  of  $48 million , which included  $27 million  from the  sale  of Federated Investors  in August  and a  $15 million  tax credit.
415|807|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|Third - quarter| Third-quarter results  included net realized capital  gains  of  $48 million , which included  $27 million  from the  sale  of Federated Investors  in August  and a  $15 million  tax credit.
418|808|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|last year| In the  nine  months , net  rose 4.3% to $525.8 million  or  $4.67  a share,  from $504.2 million , or  $4.41  a share,  last year .
417|808|64|./wsj_0558_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,0,9,0,0]|the nine months| In the  nine  months , net  rose 4.3% to $525.8 million  or  $4.67  a share,  from $504.2 million , or  $4.41  a share,  last year .
419|809|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,1998-01-20T00:00:00+00:00]|Good evening| Good evening  from the central park in downtown  Havana .
420|810|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,1998-01-19T00:00:00+00:00]|this week| We  are  here  this week  to  witness  the  rendezvous  that  Fidel Castro  and the Pope  are having with history.
421|815|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,1998-01-20T00:00:00+00:00]|today| In  Revolution Square , they  put  up a giant cross  today .
422|816|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,NOW]|now| And right across from the Cuban revolutionary icon  Che Guevara , they  now  have a giant  portrait  of  Jesus .
423|823|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,1998-01-20T00:00:00+00:00]|Today| Today , Cuban television, which clings to the  Communist Party  line, actually  began   to  promote  its papal  coverage .
424|824|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,1998-01-20T00:00:00+00:00]|Today| Today , hundreds of people from the  US began   to  arrive , including some Cuban Americans who  left  here  when Castro came   to  power  and  are  returning  to  Havana  for the first time.
425|828|65|./ea980120.1830.0071.tml.xml|1998-01-20T00:00:00.000000000|[INSTANT,NOW]|now| But  now  we 're going  to  go  back to  New York , where  Diane Sawyer  has the rest of the news.
426|830|66|./wsj_0175_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-10-31T00:00:00+00:00]|Tuesday| Sony Corp. completed  its tender  offer  for  Columbia Pictures Entertainment Inc. , with  Columbia  shareholders  tendering 99.3%  of all common shares outstanding  by  the  Tuesday  deadline.
427|831|66|./wsj_0175_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-11-03T00:00:00+00:00]|this month| Sony Columbia Acquisition Corp. ,  formed  for the  Columbia  deal, will formally  take ownership  of the movie studio  later this month , a spokesman  said .
428|834|66|./wsj_0175_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-11-06T00:00:00+00:00]|Monday| Sony 's  planned acquisition  of  Guber/Peters Entertainment Co.  for  $200 million  is  scheduled to close Monday .
429|837|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-16T00:00:00+00:00]|Thursday| The  Persian Gulf showdown  between  Iraq  and the  United States took  a more personal  turn Thursday when Iraq 's Saddam Hussein called President Bush  a  liar  and  said  the  outbreak  of holy  war 
could  bring  thousands of Americans home  in coffins .
430|838|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[PERIOD,0,0,2,0]|two - week| Bush ,  commenting  on the  two-week -old gulf  crisis  from his
vacation home in  Maine ,  said  he  saw little reason to  be  optimistic 
about a  settlement  of the  dispute , which  stems  from  Iraq 's  invasion 
of oil-wealthy Kuwait and its  subsequent  military  buildup  on the
border of  Saudi Arabia .
431|839|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,2011-05-08T02:00:00+00:00]|two - hour| After  a  two-hour meeting  at his  Kennebunkport  home with  King
Hussein of  Jordan ,  Bush said , ``I did not  come  away with any
feeling of  hope '' that  Iraq  would  withdraw  its army from  Kuwait .
432|840|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-16T00:00:00+00:00]|Thursday| Bush also said Thursday  that  King Hussein assured  him  Jordan 
would  close  the last remaining free port to most Iraqi trade  as  the
economic  embargo  on materials to  Iraq continued unabated .
433|853|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,NOW]|now| In  Washington ,  Pentagon  spokesman Pete Williams said Iraq   has  continued to increase  its armed forces in  Kuwait  and they  now number about 160,000 .
434|854|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-02T00:00:00+00:00]|Aug. 2| Saddam  has been  under international quarantine since  his  Aug. 2 power-grab , or what he  calls  an `` eternal merger '' with  Kuwait .
435|855|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-16T00:00:00+00:00]|Thursday| In a long verbal  attack  read on Iraqi television  Thursday ,
 Saddam  repeatedly  called Bush  ``a  liar '' and  said  a shooting  war 
could  produce  body bags courtesy of  Baghdad .
436|863|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[PERIOD,0,0,1,0]|a fairly lengthy period| ``We're  there to stay for a fairly lengthy period .''
437|876|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,NOW]|now| Iraq now controls 20 percent  of the world's oil reserves  with 
its  conquest  of  Kuwait .
438|882|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,NOW]|now| Aqaba is  Iraq 's only  outlet now  that an international noose  has  tightened .
439|886|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,NOW]|at the moment| He also  said  of trade with  Iraq : ``There are no
 shipments at the moment .''
440|887|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[PERIOD,0,0,0,1]|A day earlier| A day earlier , scores of trucks, many with Iraqi license plates,
 streamed  north out of Aqaba to  Amman  and onto the desert highway
bound for  Iraq .
441|888|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-13T00:00:00+00:00]|this week| The Jordanian monarch  met this week  with  Saddam , but he  told 
reporters he had no  message  from  Baghdad .
442|893|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|Wednesday| Thirty-two  of the  159 U.N.  members  had  filed  compliance reports
 by Wednesday , and all  were  honoring  the  sanctions Iraq .
443|894|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-16T00:00:00+00:00]|Thursday| Also  Thursday ,  Saudi Arabia called  for an emergency  conference 
of the  Organization of Petroleum Exporting Countries to discuss  how
much oil   to pump .
444|896|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[RANGE,1990-09-01T00:00:00+00:00,1990-10-01T00:00:00+00:00]|September| Reports attributed to the
Japanese foreign ministry  said Saudi Arabia told U.S. , European and
Japanese oil companies of a 15-20 percent  cutback  in its oil supply
 in September .
445|897|67|./AP900816-0139.tml.xml|1990-08-16T00:00:00.000000000|[INSTANT,1990-08-16T00:00:00+00:00]|Thursday| Meanwhile,  Egypt 's official  Middle East News Agency said Thursday  that  Saddam  was the  target  of an  assassination attempt ,
which  led  to ``large-scale''  arrests , including some close
associates of the Iraqi strongman.
446|903|68|./wsj_0938_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-11-22T00:00:00+00:00]|Nov. 22| The directors  said if  Messrs.  
Drabinsky  and  Gottlieb mail  an  offer  to shareholders  by Nov. 22 , it will  reimburse  them a maximum of C$ 8.5 million  for expenses related to a bid.
447|904|68|./wsj_0938_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-05-01T00:00:00+00:00,1989-06-01T00:00:00+00:00]|last May| "We  consider  that his bid is  an acceptable bid ,"  said Sandra Kolber , spokeswoman for the independent directors' committee  appointed last May to solicit  and  review  bids for the company  in the wake of  a  dispute  between Mr.  Drabinsky  and  Cineplex 's major shareholder,  MCA Inc. 

   MCA  and  Cineplex 's other major shareholder,  Montreal -based financier  Charles Bronfman  and his associates, have  agreed to tender  their holdings to an offer by Mr.  Drabinsky  unless a higher  offer  is  made  by another bidder.
448|911|68|./wsj_0938_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-04-01T00:00:00+00:00,1989-05-01T00:00:00+00:00]|Last April| Last April , Mr.  Drabinsky  and a group of financial backers  planned to acquire  up to  30.2%  of  Cineplex  for C$ 17.50  a share from  Bronfman  associates.
449|912|68|./wsj_0938_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,2,0,0,0]|two years| Mr.  Drabinsky , who would have  had the right to vote  those shares  for two  years ,  said  the  purchase ,  subsequently rejected  by regulators, was  aimed at consolidating  his  control  of the company.
450|918|68|./wsj_0938_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-10-25T00:00:00+00:00]|yesterday| Cineplex  shareholders  responded  coolly to  yesterday 's announcement .
451|923|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|fourth - quarter| Ralston Purina Co. reported  a  47% decline  in  fourth-quarter earnings ,  reflecting  restructuring  costs  as well as a more difficult pet food market.
452|924|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1988-10-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|a year earlier| The  St. Louis  company  earned $45.2 million , or  65 cents  a share, compared with  $84.9 million , or  $1.24  a share,  a year earlier .
454|925|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1988-10-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|last year| Sales in the latest period  were  $1.76 billion , a  13% increase  from  last year 's  $1.55 billion .
453|925|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|the latest period| Sales in the latest period  were  $1.76 billion , a  13% increase  from  last year 's  $1.55 billion .
456|926|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-09-30T00:00:00+00:00]|Sept. 30| For the year ended Sept. 30 ,  Ralston earned $422.5 million , or  $6.44  a share, up  8.9%  from  $387.8 million , or  $5.63  a share.
455|926|69|./wsj_0189_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|the year| For the year ended Sept. 30 ,  Ralston earned $422.5 million , or  $6.44  a share, up  8.9%  from  $387.8 million , or  $5.63  a share.
